precision,recall
0.19878899472398287,1.0
0.20734229576008273,1.0
0.2080337953012673,1.0
0.2083194181602286,1.0
0.20848962008393063,1.0
0.20861357809074357,1.0
0.20867561238523585,1.0
0.20876873303335688,1.0
0.20885416666666667,1.0
0.20888525078136627,1.0
0.20893967025196322,1.0
0.2090018986634898,1.0
0.209033026771419,1.0
0.20907194994786235,1.0
0.2091264667535854,1.0
0.20917321807816983,1.0
0.2092511834209251,1.0
0.20927458435845822,1.0
0.2092901878914405,1.0
0.2093214019388516,1.0
0.20935262529832935,1.0
0.20939166759911976,1.0
0.20941509997015817,1.0
0.2094385375862712,1.0
0.2094776119402985,1.0
0.20948542856076718,1.0
0.20953234053670736,1.0
0.20956362686177163,1.0
0.2095714499029416,1.0
0.20961840041819133,1.0
0.20963405526512321,1.0
0.20964971245051908,1.0
0.20968103383879882,1.0
0.20973586879366385,1.0
0.20975937826931698,1.0
0.20978289301595607,1.0
0.20979073243647234,1.0
0.2098064130353539,1.0
0.20981425421385058,1.0
0.20982209597847212,1.0
0.2098377812663527,1.0
0.2098456247897432,1.0
0.20986131359575344,1.0
0.20986915887850469,1.0
0.20987700474784104,1.0
0.2098926982465323,1.0
0.20990054587601883,1.0
0.2099083940923537,1.0
0.2099240922858318,1.0
0.2099319422631067,1.0
0.2099476439790576,1.0
0.20996334804398234,1.0
0.20997120095747465,1.0
0.20997905445840814,1.0
0.20999476322286229,1.0
0.2100026184865148,1.0
0.21003404541883347,1.0
0.21004190362167016,1.0
0.2100497624125416,1.0
0.21006548175865294,1.0
0.21007334231402486,1.0
0.2100890651897313,1.0
0.21010479041916166,1.0
0.21011265391668849,1.0
0.21012051800284454,1.0
0.21012838267769585,1.0
0.21013624794130858,1.0
0.21014411379374884,1.0
0.21017558309310772,1.0
0.21018345189067764,1.0
0.210191321277472,1.0
0.210199191253557,1.0
0.21020706181899876,1.0
0.21021493297386354,1.0
0.21023067705212703,1.0
0.21023854997565816,1.0
0.21024642348887723,1.0
0.2102542975918505,1.0
0.2102621722846442,1.0
0.21027792343995805,1.0
0.21029367695534912,1.0
0.21030155459823938,1.0
0.21030943283134787,1.0
0.21032519106848493,1.0
0.2103330710726462,1.0
0.2103409516672911,1.0
0.21034883285248604,1.0
0.21036459699479146,1.0
0.21038036350009368,1.0
0.21039613236892404,1.0
0.21040401768982836,1.0
0.21041190360181403,1.0
0.21041979010494752,1.0
0.21042767719929534,1.0
0.2104355648849239,1.0
0.21044345316189977,1.0
0.2104513420302894,1.0
0.21045923149015933,1.0
0.21046712154157607,1.0
0.21047501218460615,1.0
0.21048290341931614,1.0
0.210498687664042,1.0
0.210506580674191,1.0
0.2105144742762862,1.0
0.21052236847039413,1.0
0.21053815863491468,1.0
0.21054605460546055,1.0
0.21055395116828565,1.0
0.21056184832345662,1.0
0.2105697460710401,1.0
0.21057764441110277,1.0
0.2105934428689324,1.0
0.21060134298683272,1.0
0.210609243697479,1.0
0.2106250468972762,1.0
0.2106329493865606,1.0
0.21064085246885786,1.0
0.21064875614423473,1.0
0.21065666041275796,1.0
0.21066456527449434,1.0
0.21067247072951065,1.0
0.21068037677787368,1.0
0.2106961906549071,1.0
0.21070409848371116,1.0
0.21071200690612918,1.0
0.21071991592222805,1.0
0.21072782553207461,1.0
0.21073573573573573,1.0
0.2107436465332783,1.0
0.21075155792476913,1.0
0.2107594699102752,1.0
0.21076738248986335,1.0
0.21077529566360054,1.0
0.21078320943155365,1.0
0.21079112379378967,1.0
0.21079903875037548,1.0
0.21080695430137808,1.0
0.21081487044686445,1.0
0.2108227871869015,1.0
0.21083070452155625,1.0
0.21084654097498687,1.0
0.21085446009389672,1.0
0.21086237980769232,1.0
0.21087030011644067,1.0
0.21087822102020884,1.0
0.2108861425190639,1.0
0.2108940646130729,1.0
0.21090198730230286,1.0
0.21090991058682096,1.0
0.2109178344666942,1.0
0.21092575894198978,1.0
0.21093368401277476,1.0
0.21094160967911627,1.0
0.21094953594108143,1.0
0.21095746279873742,1.0
0.21096539025215136,1.0
0.21098124694652184,1.0
0.21098917618761276,1.0
0.21099710602473035,1.0
0.21100503645794183,1.0
0.2110129674873144,1.0
0.21102089911291536,1.0
0.21102883133481187,1.0
0.2110367641530712,1.0
0.21104469756776062,1.0
0.21105263157894738,1.0
0.21106056618669874,1.0
0.21106850139108205,1.0
0.21107643719216454,1.0
0.21108437359001353,1.0
0.21109231058469638,1.0
0.21110024817628037,1.0
0.21110818636483286,1.0
0.2111320045129748,1.0
0.21113994509007483,1.0
0.21114788626448022,1.0
0.21115582803625832,1.0
0.21116377040547657,1.0
0.21117171337220236,1.0
0.21118760109844636,1.0
0.21119554585809946,1.0
0.2112034912155299,1.0
0.21121143717080512,1.0
0.2112273308751599,1.0
0.21123527862437447,1.0
0.21124322697170378,1.0
0.21125117591721543,1.0
0.2112591254609769,1.0
0.21126707560305574,1.0
0.2112750263435195,1.0
0.21128297768243573,1.0
0.21130683529057512,1.0
0.21132274335616955,1.0
0.21133865381719621,1.0
0.21134660994616572,1.0
0.21135456667419622,1.0
0.21136252400135538,1.0
0.21137048192771085,1.0
0.21137844045333032,1.0
0.2113863995782815,1.0
0.21139435930263206,1.0
0.21140231962644976,1.0
0.2114102805498023,1.0
0.2114182420727574,1.0
0.21142620419538283,1.0
0.2114341669177463,1.0
0.21144213023991562,1.0
0.21145009416195856,1.0
0.2114580586839429,1.0
0.2114660238059364,1.0
0.21147398952800694,1.0
0.21148195585022225,1.0
0.21148992277265022,1.0
0.21149789029535865,1.0
0.2115058584184154,1.0
0.21151382714188832,1.0
0.2115217964658453,1.0
0.21152976639035417,1.0
0.2115377369154829,1.0
0.21154570804129927,1.0
0.21155367976787126,1.0
0.2115616520952668,1.0
0.2115696250235538,1.0
0.21157759855280017,1.0
0.2115855726830739,1.0
0.21159354741444295,1.0
0.21160152274697525,1.0
0.21160949868073878,1.0
0.21161747521580157,1.0
0.2116254523522316,1.0
0.21163343009009689,1.0
0.21164140842946544,1.0
0.21164938737040528,1.0
0.21165736691298448,1.0
0.21166534705727105,1.0
0.2116733278033331,1.0
0.21168130915123864,1.0
0.2116892911010558,1.0
0.21169727365285268,1.0
0.21170525680669733,1.0
0.21171324056265792,1.0
0.21172122492080253,1.0
0.2117292098811993,1.0
0.21173719544391642,1.0
0.21174518160902198,1.0
0.2117531683765842,1.0
0.2117611557466712,1.0
0.21176914371935118,1.0
0.21177713229469236,1.0
0.21178512147276293,1.0
0.21179311125363112,1.0
0.21180110163736512,1.0
0.2118090926240332,1.0
0.2118170842137036,1.0
0.21182507640644455,1.0
0.21183306920232436,1.0
0.21184106260141128,1.0
0.2118570512094796,1.0
0.21186504641859763,1.0
0.211873042231196,1.0
0.211881038647343,1.0
0.211889035667107,1.0
0.21189703329055634,1.0
0.2119050315177594,1.0
0.21191303034878453,1.0
0.21192102978370012,1.0
0.21192902982257456,1.0
0.21193703046547624,1.0
0.21194503171247359,1.0
0.21195303356363498,1.0
0.2119610360190289,1.0
0.2119690390787238,1.0
0.21197704274278809,1.0
0.21198504701129026,1.0
0.21199305188429876,1.0
0.2120010573618821,1.0
0.21200906344410878,1.0
0.21201707013104726,1.0
0.21202507742276608,1.0
0.21204109382081884,1.0
0.2120491029272899,1.0
0.21205711263881544,1.0
0.21206512295546406,1.0
0.2120731338773043,1.0
0.21208114540440481,1.0
0.21208915753683416,1.0
0.21209717027466093,1.0
0.21210518361795375,1.0
0.21211319756678126,1.0
0.21212121212121213,1.0
0.21212922728131495,1.0
0.2121372430471584,1.0
0.21214525941881118,1.0
0.21215327639634193,1.0
0.21216129397981937,1.0
0.21216931216931217,1.0
0.21217733096488908,1.0
0.21218535036661879,1.0
0.21219337037457006,1.0
0.2122013909888116,1.0
0.2122094122094122,1.0
0.2122174340364406,1.0
0.2122254564699656,1.0
0.21223347951005594,1.0
0.21224150315678048,1.0
0.21224952741020794,1.0
0.2122575522704072,1.0
0.21226557773744706,1.0
0.21227360381139637,1.0
0.21228163049232399,1.0
0.21228965778029874,1.0
0.2122976856753895,1.0
0.21230571417766517,1.0
0.21231374328719463,1.0
0.21232177300404675,1.0
0.21232980332829046,1.0
0.2123378342599947,1.0
0.21234586579922837,1.0
0.21235389794606044,1.0
0.21236193070055984,1.0
0.21236996406279554,1.0
0.2123779980328365,1.0
0.2123860326107517,1.0
0.21239406779661016,1.0
0.21240210359048087,1.0
0.21241013999243283,1.0
0.2124181770025351,1.0
0.21242621462085667,1.0
0.21243425284746661,1.0
0.21244229168243398,1.0
0.2124503311258278,1.0
0.21245837117771724,1.0
0.21246641183817128,1.0
0.2124744531072591,1.0
0.21248249498504976,1.0
0.21249053747161242,1.0
0.21249858056701618,1.0
0.21250662427133016,1.0
0.21251466858462353,1.0
0.21252271350696547,1.0
0.21253075903842514,1.0
0.2125388051790717,1.0
0.21254685192897438,1.0
0.21255489928820234,1.0
0.2125629472568248,1.0
0.21257099583491101,1.0
0.2125790450225302,1.0
0.2125870948197516,1.0
0.21259514522664444,1.0
0.21260319624327803,1.0
0.21261124786972163,1.0
0.21261930010604455,1.0
0.21262735295231602,1.0
0.2126354064086054,1.0
0.212643460474982,1.0
0.21265151515151515,1.0
0.2126595704382742,1.0
0.21266762633532843,1.0
0.2126756828427473,1.0
0.21268373996060008,1.0
0.21269179768895624,1.0
0.21269985602788513,1.0
0.21270791497745614,1.0
0.21271597453773872,1.0
0.21272403470880225,1.0
0.21273209549071617,1.0
0.21274015688354997,1.0
0.21274821888737305,1.0
0.2127562815022549,1.0
0.212764344728265,1.0
0.2127724085654728,1.0
0.21278047301394784,1.0
0.2127885380737596,1.0
0.21279660374497764,1.0
0.21280467002767142,1.0
0.21281273692191055,1.0
0.21282080442776452,1.0
0.21282887254530292,1.0
0.2128369412745953,1.0
0.21285308056872038,1.0
0.21286115113369228,1.0
0.21286922231069655,1.0
0.21287729409980283,1.0
0.21288536650108073,1.0
0.21289343951459994,1.0
0.21290151314043004,1.0
0.21290958737864077,1.0
0.21291766222930178,1.0
0.21292573769248274,1.0
0.21293381376825338,1.0
0.21294189045668335,1.0
0.21294996775784242,1.0
0.21295804567180032,1.0
0.21296612419862676,1.0
0.2129742033383915,1.0
0.21298228309116432,1.0
