precision,recall
0.16668400899026056,1.0
0.17324486694893715,1.0
0.17369100155052208,1.0
0.17388614197246088,1.0
0.17404105756642385,1.0
0.17416405277434996,1.0
0.17426826150574132,1.0
0.17435551371149,1.0
0.17441626244644423,1.0
0.17447990414987474,1.0
0.17452647749372177,1.0
0.17457688074194358,1.0
0.17461303684325266,1.0
0.1746492079240305,1.0
0.17469396657487937,1.0
0.1747263594766608,1.0
0.17475209181057524,1.0
0.17477687825954133,1.0
0.17480071801530966,1.0
0.17483028834610265,1.0
0.17484937128885783,1.0
0.1748665494994924,1.0
0.17489232314520134,1.0
0.1749133295116425,1.0
0.17493338575110295,1.0
0.17495153583617748,1.0
0.17498689154941885,1.0
0.17500792064064327,1.0
0.1750356485300786,1.0
0.17504903755265733,1.0
0.17506434180113328,1.0
0.17507869196467604,1.0
0.17509687221611933,1.0
0.17510739935068484,1.0
0.17512367104867582,1.0
0.17513515877397737,1.0
0.17514760551060574,1.0
0.1751562235185418,1.0
0.17517058874989064,1.0
0.17517825117011504,1.0
0.1751945360390658,1.0
0.1752041167881615,1.0
0.17521274035832257,1.0
0.1752204064667148,1.0
0.17523094846116402,1.0
0.17524053319330718,1.0
0.1752501189740336,1.0
0.1752568296445412,1.0
0.17527217025001368,1.0
0.17527888260943306,1.0
0.17528559548299558,1.0
0.17529806361243797,1.0
0.17531149281254618,1.0
0.1753239646265651,1.0
0.1753316404710827,1.0
0.1753469941766277,1.0
0.17535659160819259,1.0
0.1753604308749959,1.0
0.17536810991296733,1.0
0.1753748296228987,1.0
0.17538443010187604,1.0
0.1753949918428573,1.0
0.1753988327913368,1.0
0.17540267390804473,1.0
0.1754151586993063,1.0
0.17542476359435144,1.0
0.1754305270362765,1.0
0.17543821221463501,1.0
0.17544301579304755,1.0
0.1754583890118075,1.0
0.17546607663154204,1.0
0.1754728038514413,1.0
0.17548722105978112,1.0
0.17549298860648554,1.0
0.17549779518501274,1.0
0.17550548625833348,1.0
0.17551606258491476,1.0
0.17552471689119967,1.0
0.17552856352350116,1.0
0.1755343337880855,1.0
0.17553914263171735,1.0
0.17554972301521635,1.0
0.17555453270208662,1.0
0.17556319080263252,1.0
0.1755670391214524,1.0
0.17557377408535918,1.0
0.17557858509023352,1.0
0.17558435864412353,1.0
0.17558820789100135,1.0
0.17559590689108975,1.0
0.1756026440700262,1.0
0.1756055315906886,1.0
0.1756122695082111,1.0
0.1756199706185454,1.0
0.17562382142700522,1.0
0.175628635175064,1.0
0.17562959795634203,1.0
0.17563537486568867,1.0
0.1756517448394967,1.0
0.1756555970415207,1.0
0.17566041253166362,1.0
0.1756652282858412,1.0
0.1756700443040751,1.0
0.1756777504825408,1.0
0.1756864207415044,1.0
0.17568931101800872,1.0
0.17569894595987848,1.0
0.17570376382711514,1.0
0.17570954561658486,1.0
0.1757114729643016,1.0
0.1757143640651566,1.0
0.17571725526115167,1.0
0.17572207413257862,1.0
0.17572785712718578,1.0
0.1757288209966267,1.0
0.1757336405024409,1.0
0.17573460443532685,1.0
0.17574328030718595,1.0
0.17574906469768614,1.0
0.1757519570357286,1.0
0.17575581363454332,1.0
0.1757577419974216,1.0
0.17575967040261573,1.0
0.17576449160074173,1.0
0.17576738444657797,1.0
0.1757722060679212,1.0
0.17577413479052822,1.0
0.17577509916770453,1.0
0.17577992121232072,1.0
0.17578281456608452,1.0
0.17578667251927244,1.0
0.17578860155937076,1.0
0.17579535353313652,1.0
0.1758011413520632,1.0
0.1758050001097478,1.0
0.17580596482563723,1.0
0.17581078856390275,1.0
0.17581271813332747,1.0
0.17582043683459556,1.0
0.17582719125419152,1.0
0.1758349112263659,1.0
0.1758378063907092,1.0
0.17583877146667692,1.0
0.17584263187648536,1.0
0.17584359700542274,1.0
0.17584938800153685,1.0
0.17585710992304399,1.0
0.17586097113811766,1.0
0.1758629018092394,1.0
0.17586869407696107,1.0
0.17587062491765842,1.0
0.17587738319398774,1.0
0.17587931422548433,1.0
0.17588221085223654,1.0
0.17589186696386416,1.0
0.17589379831342233,1.0
0.1758995926165874,1.0
0.17590152413581062,1.0
0.17590731894800418,1.0
0.1759092506369147,1.0
0.17591118236825054,1.0
0.17591504595820384,1.0
0.17591601188221018,1.0
0.17592084166135868,1.0
0.17592567170571793,1.0
0.17592856985964372,1.0
0.17593050201530977,1.0
0.17593146810905796,1.0
0.1759362987369577,1.0
0.1759411296301381,1.0
0.17594306206169374,1.0
0.1759469270521558,1.0
0.17595175852903056,1.0
0.1759546575425223,1.0
0.17595659027125587,1.0
0.17596045585610326,1.0
0.17596238871221984,1.0
0.17596335515620193,1.0
0.17596625455184572,1.0
0.17596818753535787,1.0
0.1759720536297875,1.0
0.17597591989410027,1.0
0.17597785308996633,1.0
0.17597978632830738,1.0
0.17598075296340646,1.0
0.17598558629819444,1.0
0.17598945315718642,1.0
0.17599138665040678,1.0
0.17599428696989672,1.0
0.17599718738498218,1.0
0.17599912104815008,1.0
0.17600202162257186,1.0
0.17600395539196836,1.0
0.17600588920385873,1.0
0.17601072391950467,1.0
0.1760126578801347,1.0
0.1760174929676512,1.0
0.17601846001703156,1.0
0.17602136122892997,1.0
0.17602232832081577,1.0
0.17602426253646797,1.0
0.17602909826157667,1.0
0.1760310326260151,1.0
0.17603586872311083,1.0
0.17603780323635265,1.0
0.17603877050891786,1.0
0.17603973779211288,1.0
0.17604070508593783,1.0
0.17604554171451808,1.0
0.17605134601963943,1.0
0.17605231344103747,1.0
0.1760561832329538,1.0
0.17606005319499704,1.0
0.17606102071209148,1.0
0.17606682603797433,1.0
0.17606779362950914,1.0
0.17606876123167897,1.0
0.17607069646792445,1.0
0.17607166410200045,1.0
0.17607359940205983,1.0
0.17607456706804356,1.0
0.17607747012981304,1.0
0.17607940555750967,1.0
0.17608037328731363,1.0
0.17608327654055006,1.0
0.17609198687472175,1.0
0.1760939226215668,1.0
0.17609682632163312,1.0
0.17609876217487852,1.0
0.17610166603455193,1.0
0.17610456998999593,1.0
0.17610650601350014,1.0
0.17611134625849967,1.0
0.17611618676957244,1.0
0.17611812304850696,1.0
0.17612199573410736,1.0
0.17612296393211915,1.0
0.17612586859002552,1.0
0.17612780508185727,1.0
0.17612974161627268,1.0
0.17613167819327316,1.0
0.1761355514750349,1.0
0.17613651982209322,1.0
0.1761394249271538,1.0
0.17614233012804653,1.0
0.1761462038783174,1.0
0.17614814081734761,1.0
0.17614910930283703,1.0
0.17615298335129428,1.0
0.17615395189003435,1.0
0.17615588899946666,1.0
0.176157826151503,1.0
0.1761587947434981,1.0
0.17616073195944312,1.0
0.17616266921799567,1.0
0.17616460651915716,1.0
0.17616654386292904,1.0
0.17616848124931267,1.0
0.17614323735785145,0.9998127223921593
0.17614420597082225,0.9998127223921593
0.17614517459444598,0.9998127223921593
0.1761480805292361,0.9998127223921593
0.17614904919547308,0.9998127223921593
0.17615001787236384,0.9998127223921593
0.17615195525810726,0.9998127223921593
0.17615389268646786,0.9998127223921593
0.17615486141663,0.9998127223921593
0.17615776767104604,0.9998127223921593
0.17615970522726648,0.9998127223921593
0.17616164282610966,0.9998127223921593
0.17616261164151525,0.9998127223921593
0.17616358046757705,0.9998127223921593
0.17616454930429523,0.9998127223921593
0.1761693936477382,0.9998127223921593
0.1761713314597163,0.9998127223921593
0.1761742382576174,0.9998127223921593
0.17617617617617617,0.9998127223921593
0.17618005214119925,0.9998127223921593
0.17618102115910303,0.9998127223921593
0.17618489733731554,0.9998127223921593
0.17618683549038267,0.9998127223921593
0.17619265020544442,0.9998127223921593
0.1761945885290898,0.9998127223921593
0.17619749609452354,0.9998127223921593
0.1762004037559202,0.9998127223921593
0.17620525007151186,0.9998127223921593
0.17620718867239502,0.9998127223921593
0.17620815798883296,0.9998127223921593
0.1762100966537025,0.9998127223921593
0.17621106600213443,0.9998127223921593
0.17621300473099352,0.9998127223921593
0.17621494350251404,0.9998127223921593
0.1762178517397882,0.9998127223921593
0.17621882117354518,0.9998127223921593
0.17621979061796855,0.9998127223921593
0.17622269901523904,0.9998127223921593
0.17622366850232987,0.9998127223921593
0.17622463800008803,0.9998127223921593
0.17622754655736803,0.9998127223921593
0.17622851609779713,0.9998127223921593
0.17623045521066008,0.9998127223921593
0.17623142478309428,0.9998127223921593
0.17623433356440982,0.9998127223921593
0.1762362728052994,0.9998127223921593
0.17623821208886736,0.9998127223921593
0.1762401514151151,0.9998127223921593
0.17624112109424434,0.9998127223921593
0.17624209078404401,0.9998127223921593
0.17624403019565552,0.9998127223921593
0.1762449999174677,0.9998127223921593
0.17624596964995104,0.9998127223921593
0.17624790914693195,0.9998127223921593
0.17624887891142987,0.9998127223921593
0.17624984868659968,0.9998127223921593
0.17625275807614216,0.9998127223921593
0.17625372789400126,0.9998127223921593
0.1762546977225331,0.9998127223921593
0.17625663741161582,0.9998127223921593
0.1762585771433917,0.9998127223921593
0.17626148682110823,0.9998127223921593
0.17626342665962316,0.9998127223921593
0.17626536654083622,0.9998127223921593
0.1762702164306822,0.9998127223921593
0.17627215646134967,0.9998127223921593
0.17627312649269747,0.9998127223921593
0.17627409653472156,0.9998127223921593
0.17627797680958435,0.9998127223921593
0.17627991701107804,0.9998127223921593
0.17628573787182522,0.9998127223921593
0.17628670805265706,0.9998127223921593
0.17629252936190823,0.9998127223921593
0.17629349961749505,0.9998127223921593
0.17629641044833622,0.9998127223921593
0.1762983510556326,0.9998127223921593
0.17630029170565248,0.9998127223921593
0.17630320276079192,0.9998127223921593
0.1763041731338683,0.9998127223921593
0.17630514351762666,0.9998127223921593
0.1763061139120671,0.9998127223921593
0.17630805473299502,0.9998127223921593
0.17631193650304386,0.9998127223921593
0.1763138774521676,0.9998127223921593
0.17631484794275493,0.9998127223921593
0.1763158184440261,0.9998127223921593
0.17631678895598135,0.9998127223921593
0.1763197005559531,0.9998127223921593
0.17632358283883612,0.9998127223921593
0.17632552404438964,0.9998127223921593
0.17633037724527825,0.9998127223921593
0.1763332892940503,0.9998127223921593
0.1763342599983485,0.9998127223921593
0.17633620143900733,0.9998127223921593
0.1763400844485794,0.9998127223921593
0.1763410552276931,0.9998127223921593
0.17634202601749546,0.9998127223921593
0.17634299681798662,0.9998127223921593
0.1763439676291668,0.9998127223921593
0.1763449384510361,0.9998127223921593
0.17634590928359475,0.9998127223921593
0.1763488218454085,0.9998127223921593
0.17635173450343267,0.9998127223921593
0.17635270541082165,0.9998127223921593
0.17635367632890137,0.9998127223921593
0.17635561819713377,0.9998127223921593
0.17635853107966745,0.9998127223921593
0.17636338609772884,0.9998127223921593
0.1763643571334185,0.9998127223921593
0.17636629923687658,0.9998127223921593
0.17636921247226336,0.9998127223921593
0.1763701835721129,0.9998127223921593
0.17637115468265635,0.9998127223921593
0.17637212580389394,0.9998127223921593
0.17637503923177306,0.9998127223921593
0.1763779527559055,0.9998127223921593
0.1763798951588036,0.9998127223921593
0.17638183760448442,0.9998127223921593
0.17638280884336885,0.9998127223921593
0.1763857226242002,0.9998127223921593
0.1763876651982379,0.9998127223921593
0.17639057913952322,0.9998127223921593
0.17639155047468005,0.9998127223921593
0.17639349317708736,0.9998127223921593
0.17639446454433816,0.9998127223921593
0.17639835012032667,0.9998127223921593
0.17640029297251456,0.9998127223921593
0.1764032073310424,0.9998127223921593
0.17640417880528464,0.9998127223921593
0.17640806480925658,0.9998127223921593
0.17640903633700117,0.9998127223921593
0.17641000787544678,0.9998127223921593
0.17641195098444168,0.9998127223921593
0.17641292255499136,0.9998127223921593
0.17641389413624273,0.9998127223921593
0.17641486572819598,0.9998127223921593
0.17641778056826882,0.9998127223921593
0.17641875220303138,0.9998127223921593
0.17642166717153637,0.9998127223921593
0.17642458223637106,0.9998127223921593
0.17642749739754018,0.9998127223921593
0.1764284691393384,0.9998127223921593
0.17643138442896092,0.9998127223921593
0.176433328008901,0.9998127223921593
0.17643624345910217,0.9998127223921593
0.17643721529724757,0.9998127223921593
0.17643915900565693,0.9998127223921593
0.17644110275689223,0.9998127223921593
0.17644304655095486,0.9998127223921593
0.17644499038784628,0.9998127223921593
0.1764459623223532,0.9998127223921593
0.1764479062234904,0.9998127223921593
0.1764498501674599,0.9998127223921593
0.17645276616372782,0.9998127223921593
0.17645568225637637,0.9998127223921593
0.17645665430867796,0.9998127223921593
